user_id,book_id,rating
42548,973,3
40623,127,5
40623,92,5
40623,247,4
13805,1672,4
4113,874,4
6176,1761,5
6176,2841,4
6176,1269,4
6176,6609,5
6176,677,5
6176,1710,5
6176,1851,4
6176,2661,4
6176,758,5
6176,208,4
42595,550,4
42595,2290,4
42595,398,4
42595,508,3
42595,5496,4
42595,6257,4
42595,1859,5
42595,9554,3
42595,1269,5
42595,1877,5
42595,819,5
42595,315,5
42595,2295,5
42595,6996,4
42596,2707,3
42594,1272,4
7289,758,4
40623,3071,5
37691,6677,4
37691,663,4
40623,193,5
6870,8553,5
221,8926,3
16965,3683,4
22991,303,3
41725,537,1
19961,2441,5
16434,2841,5
15515,1272,4
3773,4843,4
583,193,3
42606,408,3
42606,881,3
42606,92,4
42606,127,2
42504,819,4
42589,127,5
42589,193,4
42589,630,4
42589,315,3
42589,408,5
42589,663,3
40827,208,4
29582,881,4
42470,1224,5
40840,408,5
959,790,3
1879,6804,3
42607,550,5
42607,1060,4
42607,772,4
42607,1624,3
42607,874,3
42608,3208,5
42608,2636,5
42608,1234,5
36217,5514,5
27103,374,5
42581,1710,4
42610,3464,4
42610,2229,3
42610,2255,3
42610,1099,5
3875,1672,4
42613,412,5
24851,474,4
3875,2590,5
3875,508,3
20985,630,5
20985,2590,5
20985,8703,4
15293,546,5
34638,329,3
11058,772,5
42613,1234,3
42613,260,2
25902,260,3
22956,5723,4
22956,4767,4
29986,398,5
29986,474,3
29986,550,4
409,630,4
29986,758,3
29986,1060,5
29986,1294,4
29986,1235,4
29986,1710,3
29986,1272,3
23377,790,4
23377,1865,2
32560,1168,3
30758,8485,4
31615,4332,3
42498,127,3
42498,211,2
31615,211,3
31615,8121,5
7602,470,5
42620,127,3
42620,211,2
42620,374,3
42620,193,4
20921,9303,3
26560,1168,5
26560,969,4
26560,3810,4
26560,1516,5
16408,630,4
41457,8611,5
42624,580,5
42624,462,4
42624,3310,1
42624,1973,1
42624,2444,1
7167,819,3
7167,892,3
42623,1672,5
25460,6485,4
42625,329,4
7148,932,4
42625,2255,4
12981,3074,4
7148,4803,3
42625,211,4
42625,881,5
42625,127,4
42625,193,4
42625,6060,4
42625,2444,4
42625,315,3
42625,550,3
42625,1060,4
34744,582,4
39198,193,4
39798,874,4
42558,2318,3
12553,2958,4
38532,3270,5
12553,439,4
29369,7372,3
1210,1516,3
31846,3074,4
42636,1495,5
42636,7429,5
42636,7086,2
41374,790,4
24121,3949,3
42636,408,4
42636,663,5
42636,374,5
42636,2253,5
42634,412,2
42636,2298,4
42634,573,2
42636,1710,3
42634,1349,3
42636,1969,4
42636,2841,5
42636,3543,3
10096,2441,5
42636,3545,3
42636,758,5
42636,474,1
42636,3207,5
42634,2917,3
32570,2439,1
20773,1148,3
24121,6996,3
24121,2498,4
37,5529,4
42641,688,5
5848,208,4
42641,573,5
42641,329,5
42641,303,4
42641,1303,5
7924,677,4
824,881,4
42643,439,5
42643,1224,5
42643,3609,5
12479,546,3
843,3950,3
2091,874,3
17390,892,2
31405,677,4
38782,4399,3
21865,619,5
31571,329,4
34903,247,3
34903,260,4
42645,546,3
38481,208,2
42645,878,3
42199,508,4
42199,398,4
14562,3227,4
24220,2329,3
42648,412,4
26523,688,4
26523,211,4
26523,4767,5
26523,127,4
26523,892,4
42649,412,4
24742,3074,4
2009,2590,5
37733,1420,4
42649,2346,5
42575,1384,4
25030,208,3
39822,874,5
26585,3074,3
39959,985,4
33136,3152,4
34950,208,4
8533,892,3
5776,8639,5
42653,2661,3
42653,8000,4
42653,211,2
42653,2732,3
42654,1272,1
41398,6966,4
30850,6599,5
39798,550,5
39798,2357,5
39798,5514,4
42654,412,2
9941,472,4
39139,4684,5
42504,2928,3
24566,1069,4
24566,92,5
24566,193,4
6974,208,3
24566,3810,4
24566,127,5
24566,211,5
24566,990,4
24566,5713,5
17116,7429,1
24566,1148,3
24566,1371,5
24566,956,3
24566,6046,4
24566,1392,5
24566,412,4
26747,385,4
26747,5765,3
24566,1344,4
24566,932,2
24566,2388,3
29340,193,4
29340,127,4
20888,2060,4
42496,772,4
22382,1495,5
20249,1272,3
39404,1865,4
42658,630,4
37909,3950,4
33544,2498,5
33544,2295,5
33544,6612,5
33544,7917,5
33544,385,5
9443,6620,5
42658,1189,4
42658,193,3
42658,973,1
40540,260,3
40540,1877,3
40540,819,5
40540,5068,4
40540,315,3
5435,1154,4
14604,470,5
15293,1877,3
20716,772,4
12354,9222,5
30795,470,5
2132,470,4
31751,127,4
31751,1371,5
31751,193,5
31751,260,5
31751,211,4
31751,1507,4
31751,2505,4
31751,8014,5
31751,2660,5
31751,1157,4
31751,537,5
31751,3361,5
31751,5786,3
31751,5779,3
31751,4397,5
31751,8034,4
41180,3815,4
41457,3342,5
20037,2310,3
26263,790,1
41769,4341,4
42666,2290,4
42666,6670,4
31833,619,5
21032,4767,4
40144,6317,5
42416,546,3
26027,208,4
16783,2627,5
11366,892,4
9352,470,5
42672,439,4
42672,1224,4
42672,1235,5
42672,2226,3
42672,7517,4
42672,6781,4
42672,6997,3
42672,4018,4
42672,4661,3
42672,92,4
40688,4880,3
13549,3882,4
11731,211,2
24726,3525,1
2529,385,4
42637,1432,3
3120,1710,3
14935,3074,4
42182,412,4
42683,4664,4
38238,3650,5
30990,3270,4
36047,412,4
42246,470,3
4013,881,4
42688,92,5
42688,127,5
42688,1069,4
42688,3069,4
42688,3385,4
42688,985,5
42688,211,5
42688,193,5
42688,2444,4
42688,619,5
42688,3024,4
42688,550,5
42688,758,5
42688,398,5
42688,508,5
42688,688,5
42688,439,5
42688,329,5
42688,1371,5
42688,900,5
42688,2226,5
42688,2503,5
42688,474,5
42688,3933,4
42688,5784,5
42688,5420,4
42688,677,4
42550,403,4
10867,3493,4
42688,2439,4
39186,479,3
42481,2298,2
17411,6599,3
36275,472,4
3382,4487,5
3382,5068,5
3382,550,3
3382,3024,5
3382,1060,5
3382,398,3
24546,3950,4
3382,193,3
3382,1344,3
3382,892,2
39439,374,5
39439,4079,5
3382,3287,5
3382,3305,5
3382,1621,4
3382,932,4
8466,2465,4
18152,470,3
42692,92,5
42692,1734,5
42692,374,3
29084,3074,5
42692,260,4
42692,1507,4
15705,6327,5
18152,3071,3
36808,8047,4
42692,7086,5
42692,4684,4
42692,3949,5
42692,772,4
42692,1432,4
42693,329,5
42692,1154,4
42692,1349,5
25889,92,4
42692,315,4
42692,573,5
42692,1235,5
42696,892,5
42697,408,2
42696,874,5
21334,9973,5
42696,1234,5
2858,6317,5
2858,2163,3
28102,4908,4
42699,462,3
42626,772,5
42626,546,4
42626,7669,4
42626,4727,3
42626,1099,5
42626,6390,2
42626,6272,3
42626,1168,3
42626,3707,2
4064,1069,5
28193,7275,3
15044,870,4
32796,1078,3
16695,3545,5
4876,1495,5
16695,537,3
16695,4477,3
42703,2421,5
16695,6603,4
42703,8303,3
42703,439,5
42703,1224,5
42703,900,3
42703,956,5
42703,6046,4
42703,6011,5
42703,2661,3
42703,1269,5
42703,92,5
42703,127,3
42703,969,3
42703,2357,5
42703,7398,3
42703,193,3
42703,1516,3
42703,1973,3
42703,2255,4
42703,260,5
16695,5255,5
41365,193,5
36237,7998,4
36237,5537,4
42637,1969,5
6430,892,4
42680,329,4
28190,1705,4
28190,7581,5
42637,4399,2
28190,6441,3
15670,127,4
15670,211,4
15670,892,4
565,1859,4
26512,1877,5
26512,398,4
26512,546,5
28246,211,2
2614,1601,4
40551,3650,5
20161,385,4
42706,474,2
5918,9418,4
42596,677,4
42596,1392,4
42596,6750,3
5750,5723,4
9177,1877,5
13745,470,5
42710,374,5
42710,1314,3
42710,439,3
42710,1710,5
10199,772,4
13544,385,4
7957,4493,2
13544,630,3
24813,6149,4
9960,193,4
25715,3074,4
32321,408,3
32321,1859,3
42701,1624,5
1165,479,1
42701,4485,5
42714,663,4
42714,870,4
42714,7292,4
42714,6317,4
8889,8433,4
18897,470,5
15940,2498,3
42595,260,4
42595,6435,5
42595,439,2
42595,474,4
10291,573,3
42716,537,5
18395,260,3
9960,1154,4
9960,985,4
13544,479,3
13689,772,5
21214,3545,4
42719,412,3
42719,1189,4
22819,2465,3
2374,2444,3
34704,1888,5
34704,3049,4
34704,508,3
29603,3525,3
4554,472,4
34704,1973,4
34704,4071,3
34704,7151,4
7293,3545,4
28841,4684,4
42722,973,3
17777,127,4
25996,474,4
31297,508,5
25996,2298,4
25996,2226,5
23708,1303,2
22982,3464,3
4895,2163,2
23502,1307,4
40411,7723,3
36866,1188,2
36866,3882,3
37068,3586,5
18395,211,3
35435,211,3
35435,6603,4
29273,385,5
29273,956,5
29273,6011,4
16696,474,3
37068,7372,3
40300,6487,4
6672,3485,5
6672,439,5
6672,3782,4
6672,3645,5
6672,2503,5
6672,677,5
1298,1672,4
24384,874,5
6672,4661,5
30548,2318,4
42726,462,5
42726,580,5
30605,892,3
42476,92,5
42476,193,5
42476,3603,4
42476,630,5
42476,385,5
34611,1099,3
42729,1897,4
42727,677,5
42727,1168,5
28228,470,5
32132,1415,3
917,439,5
1285,1734,5
42733,878,4
42728,573,2
42728,247,4
42728,5995,3
42653,1294,5
42728,7151,4
42308,3950,3
42559,329,5
42728,1303,4
42728,2036,4
42734,1446,3
42734,573,4
42734,3413,4
42734,5228,3
42734,4702,3
42734,537,3
7439,5496,5
42734,719,5
42734,1384,4
42734,1601,4
42734,4260,4
42734,2163,2
42734,2342,2
31448,932,5
28191,8303,5
11574,1710,3
34386,7507,4
4509,9999,4
34386,1294,1
34386,3625,1
34386,3485,1
34386,8891,1
4509,6401,5
34386,5806,1
34386,546,3
2919,2590,3
1432,470,5
42742,1734,5
42742,3208,4
42742,870,4
42742,874,4
42742,472,5
42742,1294,3
42742,546,4
42742,247,5
42742,260,5
42742,892,4
42742,3495,3
42742,1157,4
42742,2220,4
42742,2327,5
42742,537,4
42742,2310,4
42742,193,4
42742,4260,4
42742,2060,4
42742,4702,4
42742,8014,5
42742,1303,5
42742,2036,4
42741,398,4
27088,8747,5
25417,677,4
42745,408,5
42747,2707,3
42747,2442,5
42747,2220,5
42747,3661,3
42747,3385,4
42747,4620,5
42747,1683,5
42747,8064,5
42747,985,4
42747,1734,5
42747,870,5
42747,878,4
42747,1710,4
32282,3074,3
39521,870,5
39521,956,4
39521,3609,3
42748,690,4
24220,3361,4
42731,772,4
42748,7429,5
42748,7086,4
42748,4684,4
42748,3720,4
42748,3949,4
42748,4758,4
42748,5327,4
42748,6998,4
42748,663,5
42748,92,4
42748,211,4
42748,193,4
42748,1060,4
42748,772,4
42748,4727,4
42748,1432,4
42748,479,4
42748,474,4
42748,6202,5
42748,4330,4
42748,819,4
42748,4332,4
41950,1420,3
42731,508,3
42751,1154,5
42731,1973,4
42494,819,5
42494,550,5
42494,1060,5
42494,2357,5
42752,329,5
12038,892,5
42752,211,4
42752,193,4
7859,329,5
42742,677,3
42752,208,5
39599,1234,5
39599,6670,4
7375,8549,4
6430,9418,4
42756,580,4
21879,1314,4
42486,546,5
42486,1099,5
29204,8915,4
42757,408,3
42757,663,5
42757,211,4
42757,127,4
42757,92,3
2113,3074,4
42759,870,4
42759,4887,3
42759,719,3
42759,690,3
42759,1672,4
42759,127,5
42759,92,5
42759,247,4
42759,1507,4
42759,6060,4
5867,1344,4
42759,4417,3
42759,1069,4
42759,1344,4
42759,3385,4
42759,3129,3
42759,3235,4
42759,892,5
42759,193,5
42759,630,5
42759,211,4
42759,315,4
42759,4748,3
42759,5796,3
42759,1926,5
42759,985,4
42759,932,3
42759,1157,3
42759,9700,3
42759,2329,4
42759,969,4
42759,537,3
42759,3361,4
42759,374,3
42759,408,3
42759,550,4
42759,3287,4
42759,508,4
42759,688,4
42759,2346,4
42759,677,4
42759,8313,4
32933,892,4
42677,7372,3
581,193,4
27362,1307,3
1686,537,3
42764,193,4
42764,211,4
42764,1621,4
42764,329,4
42764,3933,4
42764,1392,5
42764,546,5
42764,7337,4
42764,1148,5
42764,260,3
42764,5531,4
42764,7507,5
42764,2474,3
42197,690,5
38794,8303,5
41492,1148,4
35575,6348,3
26042,3287,5
3215,892,3
42766,208,5
10373,127,3
42227,92,4
42227,211,4
42227,680,3
37217,303,3
33062,6599,5
8385,2661,4
41028,4119,4
96,1099,5
42227,1516,3
42227,403,2
42227,1099,4
42227,1303,4
14360,247,1
41221,758,4
39822,790,3
11895,690,5
42770,408,3
42770,374,4
42770,3597,3
32281,9418,4
42770,1224,4
42770,550,4
42770,6620,3
22506,772,5
42724,1168,3
17777,211,4
17777,892,5
42724,247,3
42724,127,5
42724,260,2
42724,3882,5
21814,3950,4
5152,193,4
5152,4059,4
42724,790,4
42724,303,4
42724,1855,4
42775,303,4
42476,208,4
3738,1734,3
4720,790,5
40596,1415,4
33631,8139,3
40718,1420,5
38539,329,5
42784,6220,4
42786,582,3
36923,3525,2
7291,2503,4
41826,8485,5
42125,127,5
42125,247,5
42125,92,5
42125,260,5
42125,211,5
42125,385,5
42125,619,5
42125,680,5
42125,537,5
42125,2686,5
42125,3361,5
42125,1969,5
42125,2498,5
1199,412,3
42125,193,5
42125,329,5
42125,546,5
42125,479,5
42125,3227,5
42125,1601,5
42125,1621,5
42125,1705,5
42125,1446,5
42125,7028,5
42125,439,5
42125,408,5
42125,1985,5
42125,4018,5
42125,2295,5
42125,315,5
42125,412,5
42125,630,5
42125,573,5
42125,892,5
42125,1507,5
42125,1189,5
42125,1384,4
42125,303,5
42125,1855,5
42777,403,4
42777,900,4
42777,1235,5
42777,2226,5
42777,4661,4
42777,439,4
42790,1224,4
42790,1985,3
19913,208,5
29105,892,4
9991,193,4
9991,127,4
18700,1851,4
1207,4958,5
20900,260,5
20249,6487,4
24441,472,5
24441,550,5
20053,7429,4
35025,7577,4
24441,92,4
24441,247,4
24441,260,4
24441,1750,4
24441,439,5
24441,3696,4
42517,5210,4
24441,193,4
42795,1855,3
24441,315,5
42795,260,2
42795,573,3
42795,303,2
3036,470,4
25631,2310,5
25631,7967,3
24721,3525,3
18274,470,5
8343,973,1
23940,315,5
15347,9604,4
15347,8433,5
15347,3986,4
24441,956,5
24441,7517,5
24441,2867,5
3454,892,4
42801,663,4
42801,2298,4
42801,2253,4
42801,5978,4
42801,479,4
42801,7086,4
42801,1967,5
42801,9649,4
24441,546,5
22686,9418,5
22686,1188,5
42802,550,4
9317,470,3
24441,1224,4
24441,2958,5
24441,1734,5
24441,680,4
42051,2346,4
42770,1272,4
41368,439,4
441,874,5
441,1392,1
42805,247,5
42805,1684,5
42805,2560,5
42805,4397,3
42805,6398,5
42805,3695,4
42805,8903,5
42805,1078,3
42805,315,3
42802,479,2
441,1168,5
41398,8721,3
42802,758,3
441,374,5
441,2917,4
42805,1750,5
42806,2917,3
42804,1897,5
42804,3831,5
42804,6390,5
42804,1168,5
42806,3024,4
42806,408,4
42806,758,4
42806,439,5
42806,881,4
42782,408,3
42782,3074,5
41517,3950,2
41517,985,5
42812,470,5
7299,1415,4
42812,1855,5
42812,247,5
42812,1157,5
42812,630,5
34730,211,4
38779,874,5
71,7275,5
42532,1973,3
2672,3129,4
33614,92,3
14345,92,2
14345,550,3
42677,1272,3
26510,892,4
42824,315,5
7322,247,4
7322,315,3
42824,247,3
42824,260,4
42824,1157,5
42824,2132,5
42824,2505,5
42824,1684,5
42824,8014,5
42824,8934,5
42824,8513,5
7322,92,4
6536,5845,3
42824,1507,5
35687,3525,3
42824,2310,5
42824,2318,5
42824,2439,5
42824,7669,5
7322,412,4
42824,2329,5
42637,4071,2
42637,7429,2
42824,582,4
42824,546,5
42824,3049,5
39748,1855,4
39748,719,5
39748,385,4
39748,2060,5
1339,208,3
3333,2498,4
3333,3782,3
10655,127,3
17785,1294,4
12711,4493,3
42822,127,4
3529,193,4
42822,573,4
42822,2310,4
18586,412,4
42817,303,5
11810,211,4
11810,892,3
42817,573,4
11810,5012,3
42827,208,4
3408,8721,4
1190,3074,5
16930,1897,5
16930,3831,5
10315,470,4
16930,329,5
16930,7086,5
42830,412,4
42830,1692,4
42829,92,4
42829,4332,1
42829,479,5
42829,3720,5
42829,6173,2
42829,772,4
42829,3949,3
42829,1168,3
42829,6225,4
42829,4071,3
42829,6390,3
13324,3525,5
10484,892,4
10918,4958,4
6438,2036,3
21274,479,3
21274,439,5
3071,2590,5
31297,247,5
40141,1235,4
14279,7275,5
28430,1371,3
38821,5772,2
3357,1154,3
22473,193,3
3160,7275,4
41638,900,5
41638,1294,4
27093,630,3
27093,1141,3
41284,1432,3
41284,5210,2
37519,892,5
37519,1750,5
37519,7028,5
37519,3525,5
37519,932,5
37519,5068,5
15288,470,4
41284,758,5
41284,329,5
41284,508,4
3311,385,4
4911,1307,5
34218,7581,4
5745,3525,4
1621,874,4
31662,4803,5
42456,439,3
42456,408,3
42456,1235,3
8196,892,4
42456,956,3
250,470,5
42456,1188,1
42819,303,4
42849,2590,3
42849,2290,4
10104,3342,4
42852,2946,5
42853,5008,5
42856,870,5
14621,8639,3
42856,4332,4
42856,7086,5
42856,4684,5
42856,127,5
42856,1621,5
42856,211,5
42856,193,5
42856,2220,5
42856,374,3
42856,408,3
42856,2253,5
42856,439,5
42856,4018,5
42856,479,5
42856,1967,5
42856,772,5
42856,3949,5
42856,2841,4
42856,247,5
22493,3986,4
42856,1269,5
42856,1432,5
42856,2295,5
42856,9834,5
42856,3543,5
42854,2175,4
42854,870,5
42855,303,5
4304,6032,4
42854,8721,5
41798,546,4
4304,680,4
42858,247,5
42858,260,5
42858,315,4
42854,5051,3
42858,2560,5
42858,2327,4
42858,2442,4
42858,5424,4
42858,5483,4
42858,5796,5
42858,5873,5
42858,6441,5
42858,7873,5
42858,3413,5
42858,2505,5
42858,573,4
42858,1446,4
42858,1078,5
42858,1601,4
42858,2946,4
42858,3059,5
42858,1303,5
42858,1750,5
42858,329,5
42858,1507,5
42858,2310,5
42858,1401,4
42858,412,5
11471,385,3
42853,260,4
27920,470,4
42862,5833,4
42862,1865,4
42861,1624,5
42862,1168,3
42862,2439,5
22172,630,4
7988,874,4
42806,956,5
11149,8513,5
40307,1060,4
40307,398,4
42864,193,3
42864,1705,3
42864,7111,4
42864,1621,3
42864,2220,3
42864,5471,4
2535,3074,4
42867,3785,5
42867,4893,5
42867,1495,5
20614,4823,3
41761,211,4
6963,1148,5
42869,1307,5
42869,92,5
16408,385,3
42870,470,4
42870,1078,5
42870,193,5
42870,2060,5
42870,4958,4
42870,127,5
39773,479,5
5353,973,3
24414,1148,3
40522,208,3
42878,1234,5
42878,6670,5
24092,4487,4
42819,127,3
42880,1624,5
42819,1307,1
42819,2627,5
42880,8688,5
30621,546,4
38884,1692,4
28891,92,4
28891,3385,3
28891,1371,3
28891,247,3
28891,630,3
5090,2707,3
28891,6937,3
28891,1415,3
28891,6677,3
42884,92,3
42884,985,4
42884,1154,5
12405,688,3
5619,3525,3
40307,508,2
40307,1888,5
40307,1168,5
40307,1692,3
20307,2255,5
42888,1307,4
42888,5772,5
42888,329,4
42888,5634,4
42888,758,3
32820,408,3
42889,1141,5
42889,127,5
42889,92,5
42889,990,4
42889,193,5
42889,892,5
42889,1415,4
42889,1621,5
42889,3235,5
42889,9375,3
42889,3305,5
42889,4059,5
42889,3810,5
42889,4117,5
42889,8046,5
42889,7873,5
42889,8034,5
42889,4748,5
42889,3335,5
42889,3720,5
42889,4684,1
42889,7086,5
42889,6751,5
42889,3552,5
42889,3949,5
5285,208,5
42889,7429,5
42889,398,5
42889,819,5
42889,7231,5
42889,4487,5
42889,772,4
42889,546,5
42889,3717,5
42889,1168,5
38495,932,4
4526,892,3
42893,1307,5
3155,973,3
26910,3074,4
42893,3815,3
42893,630,5
42893,8977,4
42893,92,4
42893,892,4
42893,4843,4
27482,2318,4
42852,7111,5
42852,5471,3
42852,193,3
42852,7581,3
42541,470,5
42541,630,5
3143,412,4
29091,303,5
20053,3645,5
27493,1060,5
42898,2255,4
42899,1154,5
42901,688,3
41739,127,5
41739,247,4
41739,315,4
28005,2295,4
41739,1684,4
41739,1157,3
41739,2327,5
42901,208,3
41739,6398,4
41739,8934,4
38287,208,5
38122,3493,5
11513,1432,5
26262,412,3
34123,2290,4
34123,470,4
26262,260,5
42883,9110,4
5897,3270,5
31559,127,1
2867,470,4
42876,1624,3
26742,479,3
22135,874,4
7356,92,4
7356,127,3
7356,211,3
7356,508,2
6258,630,3
7356,4699,2
40857,1624,5
40857,4270,5
29405,5996,5
40857,2290,5
40857,6620,4
40857,7869,4
40857,1099,5
40857,7593,5
40835,1307,3
40857,1877,3
33614,5713,3
1199,892,4
41865,6751,5
41865,1235,5
42899,881,4
42899,7910,4
11466,4367,4
27554,329,3
27554,2636,4
18037,4117,5
12553,870,5
42918,956,4
42918,3683,4
42918,3789,5
42918,7398,4
42918,8553,5
20115,6272,3
42918,4399,3
42916,2636,5
42916,2917,5
42916,663,5
42916,2298,5
42916,92,5
42916,127,5
36558,1060,3
36558,2357,4
36096,470,4
23956,4767,4
41398,374,3
36476,470,5
42023,550,4
42023,260,4
42922,4404,5
39773,9032,5
40147,7187,5
5435,892,3
12142,2867,5
12142,1141,5
12142,5496,5
19908,1851,4
12142,8623,3
38109,677,3
42927,3208,4
13434,470,5
32329,2441,5
11460,385,4
2896,758,2
42922,260,2
42922,4370,4
9060,374,4
42922,6599,3
21406,663,5
42922,303,2
42931,92,3
42931,688,3
42929,260,4
42929,5008,5
32403,2132,4
42929,8513,4
11211,208,4
33155,8121,5
37217,3950,3
38495,2867,5
42931,1710,4
42931,3207,3
42934,1154,3
42934,690,3
42934,3227,3
42934,398,3
30863,630,4
5308,3950,3
30117,9604,4
9373,4620,4
27147,6998,5
42936,211,5
42936,193,5
42936,247,5
42936,1705,5
28652,398,3
42936,3227,5
34593,1672,4
34593,1888,4
34593,508,4
34593,398,4
27792,892,5
42936,6348,5
34593,374,4
34593,1272,4
42935,1877,4
42935,398,4
42935,550,5
42935,92,4
42935,193,3
33049,2732,4
42935,1272,4
42931,1392,3
42935,1060,5
40857,772,4
39404,1189,4
38046,7612,4
5726,892,3
13744,2036,5
42942,1855,5
42942,1303,5
42942,2060,5
42942,7669,4
9154,4417,4
32281,892,5
42942,247,5
42942,1621,5
42942,472,5
42942,2946,3
42942,1401,4
42942,719,5
42942,3129,3
42942,385,5
42942,1384,5
42942,7341,5
42942,3707,5
42942,744,5
42942,2329,5
42942,1859,5
42942,8033,5
42942,303,5
42943,1734,5
42943,3033,4
42943,719,3
42943,439,4
42945,719,5
42945,1865,3
42945,1855,3
42943,412,3
30708,9949,5
42936,2220,3
36966,7480,2
42943,303,2
42943,1303,3
42947,2231,2
42947,2421,2
42947,3986,1
42947,8940,2
42947,3785,1
42947,8303,3
42947,92,4
42947,3069,3
42947,5996,1
42947,5495,1
42947,2220,2
42947,1926,2
42947,985,1
42947,969,2
42947,211,1
42947,193,1
42947,470,1
42947,892,1
42947,374,5
42947,5256,3
42947,6781,1
42947,6567,3
42947,8400,2
42947,7594,1
42947,7142,1
42947,6065,2
42947,4477,2
42947,4661,1
42947,5765,1
42947,3645,1
42947,3609,1
42947,2226,1
42947,874,1
42947,1855,2
42947,1865,2
42947,719,2
42947,550,1
42947,772,2
42947,4367,2
42947,546,1
42947,5529,1
42947,1294,1
20425,208,4
31722,892,5
42948,663,5
42948,374,5
42948,470,5
42948,900,5
42948,315,5
42948,2560,5
42948,5796,5
42948,573,5
42948,537,5
42948,1078,5
10928,470,4
42948,7581,5
42948,9292,5
42950,2388,2
42950,2686,4
42950,2442,4
42950,3361,4
42950,2327,2
42950,2132,5
42950,690,1
42950,878,4
42951,870,5
42951,956,5
42950,247,4
42950,260,4
42950,1188,5
42950,315,2
42950,1446,4
42950,412,5
42951,6046,5
42951,7142,5
29747,3950,4
13068,3342,4
42932,1234,5
42951,127,3
42951,374,4
42951,2226,4
42951,550,3
42951,439,4
42951,1235,5
42951,1224,5
42951,4018,5
42951,329,5
42951,881,5
42951,2253,4
42932,315,5
42951,1710,4
42951,3071,4
42951,2295,4
42950,573,2
42950,472,4
42950,1154,4
34280,398,5
34280,550,4
34280,508,5
34280,9554,3
34280,690,3
1702,1710,3
22566,1168,5
42955,6285,4
42954,1189,5
42949,3464,5
11932,385,4
15257,6401,4
42949,546,5
42949,3049,5
42949,1168,5
42949,1099,5
42949,6390,5
42949,573,3
42949,439,4
41261,470,4
42933,688,4
42933,2498,4
23438,573,3
42958,1307,5
23438,4050,4
23438,819,4
23438,546,3
3809,385,2
40455,3227,3
14429,92,4
720,3525,3
24485,9529,4
24552,1168,4
36721,537,5
22967,6670,4
8889,1734,4
22284,193,3
42960,403,4
42960,2474,5
42960,303,4
40321,1154,4
40321,1349,3
38053,2474,4
4310,9999,3
42967,3196,4
42967,1692,3
31526,3950,4
10049,7009,5
3013,7917,5
16675,892,5
11532,892,3
13494,619,4
556,1157,3
5472,619,4
6645,3525,3
32022,874,5
40443,408,4
5197,2590,4
35051,2036,3
41896,1392,2
41896,758,5
41896,92,5
41896,374,5
41896,398,5
41896,5120,5
41896,688,5
41896,1710,5
41896,6996,5
41896,408,4
41896,2498,5
32820,8611,5
13179,7009,4
42960,3868,5
42960,6896,5
27617,870,3
27617,881,4
27617,6220,4
16095,1269,4
23502,329,4
42978,1307,2
42979,470,4
16695,8034,1
42960,1973,4
11471,2590,4
4824,1710,4
42985,6670,4
42215,208,4
41555,3831,4
1680,2441,5
42986,508,3
42986,1272,3
42986,439,3
42986,329,3
42986,1877,4
42986,881,3
42986,956,5
42986,8047,3
42986,247,1
42986,680,1
42986,1507,1
42986,1750,1
42986,2958,1
42986,4487,3
42986,5420,4
9126,329,3
42981,3485,5
42981,3625,5
42981,474,5
42981,900,5
42981,2503,5
42981,4120,5
42981,5690,5
42987,4332,4
1752,2060,5
33616,3123,3
19076,2636,4
41971,208,4
3843,973,3
42981,1294,5
42981,6202,5
3843,7028,4
26762,892,4
42762,193,5
42960,4399,5
8078,9604,4
42990,479,4
42990,403,4
42990,3923,4
42990,9667,4
42990,5210,4
6708,208,3
40454,3413,3
40454,2318,5
40454,582,3
6502,4843,4
28505,3270,3
12267,1314,5
32042,3270,4
42993,900,4
42993,1224,4
42993,8000,4
42993,5537,4
42993,2226,4
42993,619,4
42993,474,4
42993,3485,4
42993,408,4
42993,3609,4
42993,881,4
42993,4367,4
42993,1269,4
42993,5027,4
42993,8047,4
42993,6612,4
42993,7917,4
42993,92,4
42993,1371,4
42993,985,4
42993,127,4
42993,5996,4
42993,3069,4
42993,211,4
42993,6220,4
42993,193,4
42993,3603,4
42993,1516,4
42993,6485,4
42993,5772,4
42993,3024,4
42993,3033,4
42993,398,4
42993,688,4
42993,4079,4
42993,1154,4
42993,2295,4
42993,1078,4
4890,1734,5
30517,403,5
37976,892,4
17601,3074,3
35542,790,4
2265,3707,4
42995,439,5
42995,4880,5
42996,1060,4
25834,3675,4
5584,8485,2
30313,1401,4
43000,580,5
43000,1141,3
43000,1401,4
43000,9418,4
43000,4893,3
30313,2917,4
30313,630,4
42999,3464,4
21038,892,4
2931,630,5
2931,1307,5
23704,5283,4
20953,408,5
20953,819,5
40652,3074,5
22527,3525,3
43004,1495,3
43004,2229,5
43004,127,5
43004,247,5
43004,92,5
43004,1069,5
43004,1344,5
43004,2444,5
43004,193,5
43004,211,5
43004,408,5
43004,385,5
43004,5334,5
43005,2732,4
3909,892,4
43008,470,3
43008,6149,3
43008,2934,3
43008,303,2
35571,1371,4
12849,6996,2
21769,303,3
8613,508,4
9339,4744,3
43012,663,3
43012,1148,3
43012,4744,3
43012,5163,3
43012,573,3
43012,9344,3
43012,5831,4
43012,6573,4
43012,7967,3
43012,374,3
43012,439,3
43012,6065,3
43012,580,2
4934,892,4
23215,3625,3
23354,193,4
42893,193,5
43015,92,4
43015,374,4
43015,398,3
43015,1148,5
7269,92,4
